aX,aY,aZ,gX,gY,gZ
0.547,-0.021,0.539,25.757,-10.437,-0.488
0.617,-0.019,0.617,31.921,-11.719,-4.517
0.676,-0.024,0.695,38.269,-7.080,-4.456
0.732,-0.010,0.729,37.170,-0.549,-0.732
0.753,-0.010,0.724,29.785,5.676,3.723
0.757,-0.017,0.698,22.278,10.437,6.836
0.747,-0.022,0.665,18.677,15.015,9.216
0.742,-0.016,0.646,19.104,17.334,9.094
0.746,-0.023,0.646,18.616,14.832,6.714
0.748,-0.037,0.656,15.686,10.010,4.639
0.764,-0.072,0.659,13.367,4.822,1.770
0.780,-0.094,0.653,10.193,1.831,0.244
0.770,-0.109,0.613,8.850,3.357,0.366
0.754,-0.127,0.576,10.559,6.470,-0.366
0.758,-0.151,0.569,13.184,5.066,-1.526
0.775,-0.180,0.599,13.611,-0.488,-2.258
0.794,-0.216,0.660,11.780,-7.568,-2.747
0.820,-0.242,0.721,10.620,-12.268,-3.906
0.828,-0.265,0.774,10.437,-12.878,-4.700
0.822,-0.278,0.791,7.446,-10.559,-3.906
0.792,-0.263,0.758,3.784,-5.554,-0.305
0.776,-0.223,0.700,2.319,0.793,4.639
0.748,-0.182,0.626,0.427,5.920,9.460
0.703,-0.152,0.557,-1.892,8.484,13.184
0.668,-0.126,0.509,-1.770,8.484,14.893
0.651,-0.104,0.516,0.854,4.639,14.648
0.632,-0.089,0.551,4.822,-0.793,11.963
0.643,-0.086,0.617,10.010,-5.554,6.348
0.655,-0.094,0.671,12.634,-8.240,1.770
0.668,-0.087,0.708,13.000,-8.362,0.122
0.666,-0.080,0.726,11.292,-6.592,0.366
0.670,-0.086,0.710,7.202,-3.296,-0.122
0.665,-0.108,0.663,3.113,0.366,-0.549
0.667,-0.126,0.631,1.953,1.770,-1.038
0.699,-0.141,0.645,3.723,-0.427,-2.502
0.728,-0.155,0.679,4.089,-3.784,-3.357
0.722,-0.166,0.703,2.502,-5.432,-3.052
0.721,-0.173,0.716,2.319,-5.615,-2.014
0.732,-0.174,0.726,2.808,-5.676,-0.732
0.719,-0.154,0.722,1.770,-4.211,1.770
0.692,-0.141,0.706,0.916,-0.366,3.235
0.684,-0.121,0.683,0.732,3.235,3.540
0.675,-0.115,0.659,-0.916,4.272,3.174
0.674,-0.112,0.643,-3.723,2.747,2.625
0.674,-0.114,0.629,-5.676,0.671,1.465
0.664,-0.124,0.634,-5.249,-0.671,-0.183
0.668,-0.130,0.645,-2.441,-0.977,-2.441
0.678,-0.133,0.655,-0.427,-1.648,-4.272
0.695,-0.138,0.667,-0.183,-3.235,-5.371
0.719,-0.143,0.679,-0.427,-4.883,-6.042
0.746,-0.143,0.683,-0.305,-5.066,-5.432
0.755,-0.139,0.688,-0.122,-2.869,-3.723
0.753,-0.137,0.690,0.061,0.061,-2.258
0.751,-0.133,0.684,-0.488,2.075,-0.305
0.731,-0.142,0.680,-2.075,2.136,0.977
0.732,-0.138,0.666,-3.357,0.122,1.099
0.732,-0.143,0.657,-4.700,-2.319,0.854
0.732,-0.136,0.645,-5.127,-4.150,1.221
0.719,-0.136,0.637,-3.662,-4.272,1.160
0.722,-0.138,0.635,-0.916,-4.089,0.549
0.725,-0.135,0.635,1.465,-4.089,0.549
0.731,-0.135,0.630,3.235,-3.845,0.671
0.735,-0.132,0.633,3.967,-3.601,0.854
0.730,-0.128,0.632,4.456,-2.991,2.563
0.725,-0.119,0.644,4.272,-3.113,3.662
0.724,-0.119,0.659,4.456,-2.686,4.272
0.719,-0.128,0.667,4.028,-1.770,5.127
0.705,-0.130,0.663,2.625,-1.709,6.531
0.690,-0.120,0.661,2.197,-2.441,7.507
0.679,-0.121,0.673,1.831,-3.723,7.202
0.683,-0.120,0.683,1.709,-4.517,6.042
0.681,-0.121,0.696,2.014,-4.211,5.310
0.687,-0.117,0.705,2.869,-2.991,5.249
0.687,-0.116,0.708,3.296,-1.221,5.371
0.688,-0.111,0.715,2.930,0.549,6.104
0.189,-0.026,-3.720,121.216,61.829,-17.273
-0.049,-0.114,-4.000,162.292,56.274,-23.071
-0.305,-0.228,-4.000,207.336,37.720,-31.006
-0.556,-0.376,-4.000,252.686,4.211,-41.748
-0.794,-0.570,-4.000,296.326,-39.917,-55.908
-0.992,-0.796,-4.000,338.501,-87.158,-74.158
-1.141,-1.074,-3.774,381.042,-130.676,-97.107
-1.216,-1.351,-3.342,424.133,-167.297,-122.986
-1.231,-1.649,-2.858,466.125,-199.768,-149.170
-1.128,-1.939,-2.291,500.366,-230.957,-171.692
-1.001,-2.128,-1.683,519.043,-270.447,-182.556
-0.927,-2.129,-1.011,519.958,-324.829,-179.199
-0.799,-2.157,-0.140,510.620,-388.550,-169.189
-0.614,-2.221,0.856,487.183,-450.928,-155.640
-0.495,-2.131,1.746,452.820,-481.628,-130.554
-0.348,-1.960,2.436,419.739,-459.717,-104.248
-0.189,-1.823,2.754,382.874,-392.883,-87.769
-0.075,-1.726,2.849,348.511,-310.730,-74.280
0.003,-1.637,2.854,321.167,-244.507,-58.289
0.031,-1.549,2.886,293.030,-209.229,-44.250
0.037,-1.447,2.935,258.484,-195.251,-31.616
0.060,-1.363,2.938,223.938,-185.242,-22.644
0.099,-1.320,2.830,190.613,-161.316,-14.404
0.125,-1.266,2.548,162.781,-120.728,-5.005
0.151,-1.162,2.184,143.433,-78.552,4.089
0.185,-1.060,1.859,132.019,-48.462,11.658
0.214,-0.932,1.597,125.061,-32.410,17.212
0.245,-0.791,1.434,122.314,-27.222,21.423
0.276,-0.634,1.367,123.352,-27.588,23.193
0.298,-0.469,1.386,122.925,-30.640,21.545
0.336,-0.333,1.422,117.188,-36.133,17.883
0.365,-0.210,1.451,102.661,-39.673,14.404
0.432,-0.132,1.448,83.130,-38.696,11.414
0.481,-0.091,1.366,60.730,-32.227,11.597
0.475,-0.037,1.218,42.297,-21.423,14.893
0.481,0.001,1.072,34.973,-9.460,16.296
0.442,-0.039,1.029,34.302,0.671,14.893
0.729,-0.344,1.467,32.593,20.508,20.569
0.910,-0.034,1.336,39.856,57.556,42.297
0.530,0.106,1.165,37.537,65.491,28.137
0.430,0.116,0.911,22.461,47.180,2.869
0.524,0.082,0.866,4.333,1.099,-7.935
0.580,0.071,0.887,-9.521,-32.593,-9.766
0.607,0.100,0.828,-11.841,-30.579,-8.972
0.643,0.108,0.695,-2.563,-6.592,-8.423
0.675,0.098,0.581,8.301,15.198,-5.371
0.711,0.081,0.566,14.160,23.315,0.671
0.776,0.079,0.645,16.663,21.667,7.019
0.824,0.085,0.769,18.311,17.944,10.132
0.810,0.095,0.847,15.930,15.808,11.108
0.776,0.095,0.839,10.193,13.794,11.230
0.755,0.079,0.765,4.150,11.658,11.597
0.739,0.054,0.683,1.526,12.756,13.916
0.723,0.049,0.628,5.554,19.897,17.395
0.727,0.035,0.580,14.038,30.640,19.409
0.738,0.017,0.523,20.325,39.612,20.691
0.726,0.027,0.500,23.560,41.382,21.667
0.735,0.036,0.548,26.184,34.424,20.630
0.746,0.051,0.656,26.733,23.437,16.968
0.734,0.078,0.751,23.743,11.292,13.000
0.710,0.109,0.805,16.968,0.000,8.667
0.689,0.128,0.814,7.996,-7.080,5.249
0.651,0.153,0.785,-1.648,-9.277,3.845
0.636,0.151,0.735,-8.545,-8.118,2.808
0.648,0.131,0.674,-11.475,-4.272,2.625
0.641,0.125,0.630,-10.315,2.686,4.456
0.652,0.106,0.630,-5.127,10.498,5.188
0.693,0.075,0.659,1.221,14.099,4.883
0.718,0.060,0.678,5.676,13.794,5.371
0.709,0.068,0.658,7.935,12.329,5.188
0.713,0.070,0.627,8.545,9.827,3.601
0.704,0.074,0.603,6.836,6.042,2.136
0.689,0.078,0.593,3.540,2.869,1.526
0.688,0.074,0.602,1.587,1.465,1.343
0.695,0.068,0.632,1.587,0.916,1.892
0.708,0.063,0.659,1.892,2.075,2.991
0.709,0.060,0.682,3.052,5.066,4.272
0.713,0.057,0.704,6.165,7.385,5.493
0.730,0.051,0.730,10.559,6.775,5.737
0.723,0.072,0.743,12.817,5.066,5.981
0.708,0.091,0.741,12.634,4.272,5.615
0.701,0.090,0.705,10.498,4.211,4.700
0.697,0.089,0.659,7.019,4.456,4.578
0.687,0.085,0.629,4.395,5.310,4.639
0.683,0.078,0.613,3.296,6.470,4.211
0.682,0.075,0.608,3.845,6.958,3.357
0.671,0.080,0.629,5.066,6.226,2.258
0.674,0.083,0.674,5.188,3.662,0.610
0.690,0.081,0.700,3.540,1.160,-0.671
0.711,0.071,0.692,2.258,0.549,-1.221
0.731,0.061,0.668,2.441,1.526,-1.404
0.739,0.059,0.651,2.197,1.770,-0.366
0.736,0.063,0.627,1.709,3.174,0.916
0.738,0.057,0.613,2.441,5.432,1.648
0.741,0.058,0.633,4.395,5.981,2.441
0.733,0.066,0.642,5.615,6.531,3.601
0.713,0.072,0.653,5.981,6.775,4.456
0.715,0.066,0.685,5.859,4.883,4.333
0.721,0.067,0.707,5.127,1.587,4.517
0.717,0.071,0.704,3.967,-0.183,4.395
0.717,0.067,0.693,3.296,-0.549,3.662
0.721,0.065,0.673,2.686,-0.122,2.869
0.712,0.065,0.636,1.587,1.221,2.869
0.702,0.071,0.624,0.732,2.075,2.991
0.704,0.071,0.635,0.793,2.197,2.625
0.704,0.070,0.627,1.282,3.357,2.441
0.700,0.071,0.609,2.747,5.554,2.747
0.697,0.077,0.615,4.944,6.470,2.136
0.704,0.074,0.651,6.653,5.432,0.732
0.717,0.068,0.681,7.019,3.235,-0.305
0.719,0.073,0.684,5.798,0.793,-0.916
0.729,0.073,0.691,4.272,-1.709,-1.648
0.740,0.077,0.710,2.686,-4.761,-2.197
0.741,0.085,0.715,0.732,-6.775,-2.380
0.727,0.091,0.689,-0.610,-5.493,-2.136
0.714,0.092,0.655,-1.038,-2.258,-1.709
0.708,0.088,0.623,-0.183,1.160,-1.038
0.710,0.082,0.612,1.099,3.723,-0.488
0.718,0.077,0.627,2.502,5.310,0.183
0.237,0.282,-3.275,122.070,35.217,-19.775
0.079,0.249,-3.613,151.489,41.077,-24.109
-0.093,0.218,-3.899,188.599,43.396,-31.494
-0.253,0.096,-4.000,233.887,37.659,-46.875
-0.391,-0.124,-4.000,281.799,20.325,-68.909
-0.520,-0.350,-3.961,329.651,-9.399,-91.125
-0.633,-0.574,-3.669,371.277,-47.241,-110.596
-0.657,-0.878,-3.272,404.175,-88.318,-131.042
-0.598,-1.191,-2.822,426.514,-126.221,-148.132
-0.549,-1.388,-2.387,442.383,-156.311,-156.128
-0.477,-1.529,-1.935,457.764,-182.373,-163.574
-0.412,-1.670,-1.420,473.694,-213.196,-173.035
-0.354,-1.769,-0.833,488.647,-250.671,-180.420
-0.280,-1.884,-0.156,501.587,-288.147,-184.875
-0.201,-1.918,0.486,506.653,-310.974,-183.655
-0.097,-1.906,1.002,498.718,-310.425,-176.514
0.034,-1.846,1.361,476.135,-286.682,-165.222
0.097,-1.772,1.547,438.416,-250.000,-146.973
0.110,-1.714,1.707,403.320,-220.764,-129.211
0.109,-1.667,1.928,379.333,-212.463,-117.004
0.108,-1.614,2.182,356.018,-216.797,-106.689
0.087,-1.566,2.367,326.111,-215.271,-96.313
0.146,-1.534,2.423,292.114,-197.815,-88.379
0.225,-1.476,2.306,255.371,-163.147,-77.148
0.279,-1.406,2.076,221.069,-123.352,-61.096
0.264,-1.301,1.779,190.674,-89.844,-43.945
0.229,-1.183,1.522,169.739,-68.054,-30.579
0.190,-1.068,1.400,163.330,-61.584,-25.391
0.201,-1.012,1.419,163.452,-69.336,-29.968
0.234,-0.984,1.508,156.921,-85.510,-36.194
0.299,-0.933,1.647,144.043,-98.511,-39.124
0.391,-0.873,1.735,127.869,-97.839,-38.330
0.460,-0.788,1.704,107.849,-82.886,-31.067
0.483,-0.677,1.602,88.318,-60.791,-19.287
0.487,-0.572,1.445,73.669,-37.720,-8.789
0.462,-0.504,1.263,60.852,-19.836,-2.441
0.420,-0.462,1.144,51.758,-12.146,1.709
0.573,-0.656,1.434,49.377,-13.123,0.305
0.734,-0.756,1.707,39.917,-13.977,6.531
0.529,-0.553,1.493,25.024,-3.723,16.357
0.505,-0.453,1.208,19.958,11.658,9.644
0.495,-0.323,1.000,15.137,15.625,6.775
0.474,-0.183,0.855,8.179,7.812,8.911
0.481,-0.139,0.790,4.028,5.737,8.667
0.492,-0.063,0.720,4.395,9.644,8.606
0.485,0.009,0.644,4.272,14.648,9.399
0.478,0.059,0.579,3.418,14.465,8.179
0.476,0.083,0.581,3.601,9.094,5.005
0.492,0.099,0.647,6.042,1.709,1.160
0.523,0.104,0.719,8.057,-2.563,-1.831
0.551,0.086,0.764,7.568,-2.563,-4.150
0.603,0.060,0.783,5.127,0.488,-5.249
0.629,0.025,0.752,1.770,5.981,-5.127
0.645,0.006,0.694,0.183,12.573,-3.540
0.643,-0.009,0.661,1.953,17.517,-2.014
0.668,-0.048,0.668,5.676,19.653,-1.770
0.808,-0.194,0.767,7.751,19.165,-0.488
0.895,-0.294,0.835,7.507,22.034,6.714
0.882,-0.298,0.802,9.521,29.358,14.038
0.861,-0.288,0.741,12.512,36.194,16.418
0.830,-0.255,0.680,10.925,33.630,17.090
0.778,-0.196,0.641,5.005,22.095,17.212
0.734,-0.145,0.623,-0.305,9.644,14.832
0.704,-0.120,0.637,-3.967,1.038,11.108
0.682,-0.105,0.657,-4.944,-2.930,7.812
0.670,-0.086,0.665,-3.540,-3.967,5.188
0.668,-0.067,0.655,-1.831,-3.357,3.784
0.659,-0.040,0.665,-0.061,-2.808,3.784
0.660,-0.024,0.678,1.587,-1.648,3.540
0.659,-0.019,0.692,2.441,-0.549,3.662
0.647,-0.023,0.714,3.540,0.244,3.296
0.662,-0.043,0.751,4.028,0.000,2.136
0.680,-0.073,0.778,2.502,-0.854,1.465
0.690,-0.088,0.793,-0.366,-0.916,2.014
0.703,-0.102,0.783,-2.686,1.404,2.441
0.723,-0.112,0.741,-4.333,5.188,3.479
0.729,-0.114,0.675,-6.165,8.789,5.737
0.707,-0.076,0.616,-6.042,11.963,8.118
0.670,-0.071,0.607,-4.883,12.146,7.996
0.683,-0.093,0.607,-3.662,8.118,5.737
0.702,-0.118,0.631,-2.136,2.869,4.456
0.695,-0.123,0.666,0.610,1.404,4.272
0.681,-0.117,0.692,3.723,3.235,3.540
0.679,-0.107,0.719,4.700,2.930,2.502
0.680,-0.095,0.736,2.563,0.000,2.075
0.690,-0.091,0.747,-0.427,-2.380,1.160
0.699,-0.097,0.750,-2.686,-2.808,0.549
0.705,-0.097,0.737,-3.967,-2.319,0.916
0.695,-0.087,0.714,-4.272,-0.793,2.075
0.689,-0.072,0.694,-3.601,1.343,2.869
0.659,-0.041,0.694,-3.296,3.052,2.808
0.667,-0.045,0.638,-4.883,3.296,1.770
0.675,-0.047,0.615,-5.249,2.747,2.014
0.686,-0.052,0.611,-3.967,3.357,2.625
0.684,-0.053,0.637,-1.526,4.333,2.808
0.680,-0.057,0.687,-0.183,3.906,2.380
0.680,-0.073,0.735,-1.404,1.282,1.221
0.687,-0.087,0.765,-3.784,-1.526,0.244
0.691,-0.091,0.766,-5.249,-1.648,-0.488
0.704,-0.092,0.748,-5.859,0.549,-0.488
0.714,-0.084,0.710,-6.775,3.174,0.549
0.715,-0.069,0.665,-6.836,6.287,2.380
0.705,-0.055,0.630,-5.859,9.033,3.601
0.691,-0.047,0.613,-4.761,9.583,4.150
0.688,-0.059,0.607,-4.211,7.141,3.479
0.690,-0.080,0.616,-3.113,3.601,2.808
0.694,-0.084,0.649,-0.549,0.305,2.136
0.697,-0.077,0.695,1.892,-1.282,1.038
0.700,-0.075,0.731,2.258,-1.526,0.061
0.694,-0.070,0.754,0.671,-1.587,0.183
0.702,-0.065,0.763,-1.465,-1.709,0.366
0.710,-0.059,0.755,-3.601,-0.977,0.977
0.691,-0.052,0.724,-5.493,0.793,1.892
0.674,-0.045,0.693,-6.226,2.258,2.075
0.671,-0.043,0.682,-6.104,2.197,1.709
0.667,-0.048,0.674,-6.348,1.892,1.526
0.668,-0.052,0.654,-5.615,2.502,1.343
0.673,-0.050,0.643,-3.296,3.418,0.732
0.674,-0.046,0.629,-1.221,4.150,0.000
0.536,0.401,-2.907,45.105,56.885,-12.146
0.489,0.399,-3.170,78.430,57.495,-15.442
0.397,0.372,-3.374,113.403,51.514,-20.386
0.273,0.334,-3.479,146.606,35.950,-26.062
0.148,0.281,-3.455,178.650,10.559,-33.264
0.037,0.196,-3.336,208.618,-20.630,-42.725
-0.013,0.043,-3.161,236.023,-52.673,-56.580
-0.049,-0.171,-2.901,261.475,-78.735,-69.763
-0.110,-0.346,-2.638,283.691,-93.384,-76.904
-0.160,-0.496,-2.397,304.504,-97.595,-80.872
-0.180,-0.664,-2.190,325.500,-94.299,-88.440
-0.196,-0.809,-2.009,345.581,-90.149,-97.595
-0.216,-0.923,-1.804,363.220,-93.567,-107.239
-0.231,-1.014,-1.578,374.084,-106.384,-116.821
-0.253,-1.085,-1.331,377.686,-126.038,-123.840
-0.249,-1.110,-1.111,379.395,-148.926,-129.639
-0.240,-1.162,-0.856,383.484,-170.349,-136.780
-0.207,-1.185,-0.570,388.977,-188.293,-141.357
-0.162,-1.206,-0.203,391.846,-210.144,-144.043
-0.131,-1.181,0.213,389.099,-232.788,-143.799
-0.048,-1.149,0.635,382.019,-251.038,-141.785
0.063,-1.177,1.070,374.146,-263.245,-140.320
0.169,-1.169,1.415,364.136,-257.629,-132.996
0.244,-1.126,1.625,346.252,-230.530,-120.544
0.275,-1.075,1.650,318.604,-191.223,-107.483
0.327,-1.052,1.583,291.809,-158.447,-96.313
0.352,-1.060,1.512,266.602,-139.465,-84.900
0.299,-1.015,1.479,248.718,-129.944,-74.341
0.305,-1.019,1.617,245.850,-135.620,-73.853
0.389,-1.084,1.860,238.892,-148.865,-75.867
0.482,-1.065,2.038,218.384,-155.151,-72.144
0.515,-1.089,2.120,191.895,-144.897,-66.895
0.596,-1.035,2.097,169.128,-122.437,-60.364
0.640,-1.011,2.013,146.179,-97.107,-51.636
0.645,-0.971,1.854,121.521,-73.792,-39.612
0.597,-0.906,1.665,100.647,-53.406,-27.100
0.600,-0.846,1.528,88.806,-41.504,-19.226
0.596,-0.786,1.430,80.811,-35.034,-14.038
0.591,-0.713,1.346,74.097,-32.837,-11.841
0.604,-0.645,1.300,68.359,-36.377,-11.475
0.624,-0.577,1.287,62.927,-41.138,-10.620
0.647,-0.525,1.260,56.946,-39.490,-8.484
0.676,-0.475,1.201,50.232,-31.372,-4.944
0.679,-0.419,1.106,44.067,-19.348,0.854
0.668,-0.360,1.009,38.513,-7.751,7.202
0.640,-0.295,0.942,32.776,-1.404,12.817
0.609,-0.239,0.910,27.039,-0.244,16.113
0.576,-0.181,0.895,23.132,-1.099,17.822
0.557,-0.111,0.872,20.142,-0.854,17.578
0.538,-0.061,0.846,16.907,0.610,16.174
0.536,-0.020,0.817,13.916,1.770,14.221
0.547,0.015,0.782,10.559,2.319,12.878
0.553,0.031,0.740,6.226,4.028,11.230
0.557,0.044,0.683,2.930,7.080,10.132
0.559,0.051,0.615,1.099,10.559,8.606
0.550,0.051,0.570,0.916,11.169,7.263
0.558,0.056,0.560,2.625,7.629,4.822
0.589,0.051,0.562,5.249,4.272,1.099
0.612,0.047,0.578,8.240,3.113,-1.404
0.650,0.037,0.605,11.902,2.991,-3.479
0.692,0.027,0.630,14.099,2.747,-5.249
0.718,0.019,0.625,13.000,3.113,-5.310
0.734,0.010,0.604,10.742,3.906,-4.761
0.747,-0.010,0.599,8.667,3.784,-4.456
0.756,-0.030,0.602,6.653,1.465,-3.784
0.767,-0.049,0.622,5.615,-1.038,-3.418
0.786,-0.071,0.655,5.920,-2.502,-2.869
0.785,-0.073,0.674,6.653,-1.526,-1.831
0.783,-0.065,0.667,7.446,0.549,-0.793
0.772,-0.057,0.658,8.545,1.770,-0.305
0.765,-0.058,0.660,10.193,1.831,-0.732
0.767,-0.084,0.713,10.986,1.038,-1.282
0.774,-0.141,0.799,9.216,0.305,-1.587
0.781,-0.189,0.857,5.676,0.488,-0.671
0.775,-0.202,0.842,3.174,3.113,0.854
0.765,-0.170,0.785,2.686,6.775,2.258
0.738,-0.140,0.726,0.610,7.568,2.380
0.722,-0.113,0.672,-3.662,4.395,2.686
0.701,-0.083,0.624,-7.446,2.075,3.235
0.692,-0.063,0.589,-7.629,2.197,2.930
0.682,-0.054,0.575,-5.798,2.197,2.319
0.685,-0.042,0.586,-3.540,0.732,1.343
0.687,-0.040,0.621,-2.075,-1.343,0.671
0.687,-0.028,0.637,-0.122,-2.014,0.061
0.703,-0.024,0.670,2.258,-1.709,-1.282
0.712,-0.030,0.696,2.747,-0.671,-2.136
0.710,-0.031,0.706,2.197,0.305,-1.953
0.719,-0.039,0.717,1.892,0.610,-2.014
0.732,-0.053,0.726,0.854,0.977,-1.770
0.730,-0.052,0.727,-1.404,1.770,-0.366
0.714,-0.054,0.705,-3.906,3.479,1.282
0.701,-0.056,0.676,-5.310,5.249,2.136
0.703,-0.071,0.667,-6.165,5.615,1.709
0.719,-0.082,0.657,-7.324,4.456,0.916
0.727,-0.082,0.638,-7.629,4.150,1.099
0.730,-0.074,0.602,-5.737,4.822,0.732
0.728,-0.062,0.580,-3.052,4.456,0.366
0.721,-0.055,0.587,-0.549,2.563,-0.122
0.719,-0.052,0.621,0.305,-0.244,-0.732
0.709,-0.048,0.656,-0.916,-1.892,-0.549
0.701,-0.050,0.683,-2.563,-1.648,-0.122
0.700,-0.047,0.698,-4.089,-0.854,0.244
0.697,-0.045,0.688,-4.944,0.488,0.549
0.694,-0.047,0.701,-3.723,2.441,0.305
0.705,-0.044,0.718,-2.747,2.747,-0.854
0.719,-0.054,0.723,-3.723,1.404,-1.465
0.728,-0.062,0.708,-5.127,0.122,-1.404
0.729,-0.055,0.673,-6.287,0.854,-0.305
0.722,-0.047,0.633,-6.165,3.479,0.549
0.726,-0.040,0.606,-5.493,5.554,0.732
0.721,-0.027,0.601,-4.944,5.493,0.916
0.733,-0.022,0.616,-5.066,3.113,0.183
0.749,-0.029,0.643,-5.737,0.122,-0.183
0.747,-0.037,0.672,-6.165,-1.099,0.427
0.750,-0.042,0.686,-5.737,-1.160,0.671
0.756,-0.050,0.689,-5.432,-0.793,0.916
0.757,-0.063,0.677,-5.188,0.549,1.648
0.756,-0.065,0.658,-3.723,3.601,2.747
0.744,-0.057,0.632,-2.625,6.958,4.028
0.119,0.235,-3.382,133.179,124.634,-45.349
-0.075,0.229,-3.644,167.969,106.750,-53.040
-0.260,0.206,-3.779,205.017,78.430,-65.674
-0.422,0.139,-3.765,242.249,44.312,-83.374
-0.555,0.038,-3.651,276.672,10.864,-102.966
-0.674,-0.065,-3.480,308.044,-18.738,-122.986
-0.773,-0.226,-3.276,337.585,-45.959,-143.433
-0.815,-0.387,-3.048,365.540,-75.195,-164.612
-0.833,-0.552,-2.770,389.832,-107.239,-184.814
-0.776,-0.757,-2.384,407.898,-145.813,-203.735
-0.630,-0.978,-1.914,413.208,-193.848,-214.661
-0.495,-1.152,-1.407,406.921,-248.596,-212.341
-0.381,-1.263,-0.895,394.653,-295.044,-200.562
-0.278,-1.364,-0.396,382.751,-323.853,-188.049
-0.180,-1.424,0.054,372.925,-330.933,-175.842
-0.068,-1.447,0.451,364.746,-319.214,-162.659
0.037,-1.474,0.798,354.980,-303.650,-149.719
0.140,-1.496,1.132,348.999,-292.603,-138.000
0.226,-1.540,1.547,349.487,-284.729,-127.319
0.313,-1.542,2.003,347.961,-277.893,-116.943
0.352,-1.513,2.444,333.984,-272.522,-104.309
0.413,-1.476,2.790,304.016,-262.390,-90.820
0.420,-1.423,2.964,261.047,-237.671,-75.623
0.397,-1.342,2.941,220.154,-198.242,-58.899
0.363,-1.299,2.803,188.965,-152.832,-43.213
0.334,-1.282,2.559,162.903,-109.802,-31.189
0.360,-1.270,2.255,139.587,-74.829,-22.461
0.387,-1.284,1.914,121.399,-49.622,-14.404
0.373,-1.196,1.565,109.436,-33.203,-4.761
0.332,-1.073,1.314,107.544,-25.513,0.305
0.351,-0.949,1.198,115.173,-29.907,-0.854
0.364,-0.824,1.209,115.906,-43.945,-2.869
0.414,-0.701,1.267,105.225,-59.143,-4.944
0.485,-0.619,1.316,90.881,-62.988,-5.310
0.531,-0.525,1.308,79.773,-51.331,-1.404
0.582,-0.426,1.227,71.167,-31.250,5.371
0.583,-0.316,1.083,60.913,-11.902,14.160
0.547,-0.199,0.973,52.185,-0.732,21.851
0.517,-0.104,0.909,46.936,1.343,24.597
0.471,-0.023,0.878,42.542,-2.197,23.010
0.460,0.019,0.904,40.466,-10.010,17.212
0.489,0.043,0.961,39.063,-18.494,10.010
0.531,0.059,0.995,36.377,-21.484,5.249
0.578,0.066,0.983,32.227,-15.442,2.991
0.600,0.087,0.922,28.015,-2.747,2.930
0.610,0.103,0.831,21.362,8.484,3.418
0.605,0.106,0.753,12.878,13.611,4.395
0.621,0.103,0.717,7.324,12.573,3.418
0.637,0.090,0.698,4.944,12.024,1.709
0.645,0.072,0.676,5.432,11.475,-0.671
0.656,0.059,0.651,7.141,8.789,-2.808
0.669,0.032,0.645,7.874,4.150,-4.639
0.709,0.003,0.670,8.179,-1.038,-5.249
0.737,-0.011,0.677,8.118,-2.258,-3.540
0.742,-0.014,0.642,8.057,2.380,-0.427
0.718,-0.009,0.590,10.193,9.277,2.502
0.701,-0.007,0.564,13.672,11.719,2.747
0.705,-0.009,0.577,15.076,6.714,1.465
0.714,-0.019,0.603,13.428,-0.061,0.549
0.731,-0.021,0.633,13.428,-3.784,-0.061
0.732,-0.029,0.651,15.808,-2.441,-0.549
0.732,-0.029,0.654,18.677,-0.244,-0.427
0.732,-0.024,0.671,19.714,-0.793,-0.305
0.720,-0.011,0.708,18.921,-3.174,-0.122
0.736,-0.022,0.762,18.433,-6.409,-1.221
0.752,-0.036,0.793,16.113,-7.202,-0.916
0.751,-0.040,0.788,13.794,-4.211,1.160
0.747,-0.042,0.765,12.756,2.014,3.784
0.730,-0.037,0.734,11.597,7.629,5.310
0.715,-0.039,0.699,9.155,9.094,5.798
0.707,-0.047,0.684,6.165,6.531,5.249
0.695,-0.065,0.698,4.028,2.502,4.333
0.682,-0.072,0.731,3.784,-0.854,2.991
0.685,-0.079,0.765,4.639,-2.747,1.343
0.695,-0.082,0.777,4.211,-3.601,0.061
0.708,-0.086,0.772,2.625,-2.441,-0.244
0.732,-0.091,0.739,0.549,1.160,0.610
0.738,-0.088,0.667,-2.747,6.042,2.686
0.737,-0.081,0.610,-4.578,8.606,4.395
0.737,-0.079,0.571,-4.150,8.728,5.249
0.734,-0.073,0.572,-1.831,6.531,5.981
0.723,-0.060,0.621,1.282,2.991,5.859
0.717,-0.050,0.682,3.052,0.366,4.761
0.709,-0.054,0.730,2.014,-0.977,3.418
0.699,-0.064,0.734,0.183,-1.282,3.357
0.692,-0.061,0.729,-0.061,-1.953,3.845
0.683,-0.060,0.717,0.366,-2.441,3.723
0.682,-0.060,0.717,0.488,-2.686,3.113
0.696,-0.059,0.732,-0.916,-3.174,2.930
0.712,-0.056,0.732,-2.502,-2.014,3.174
0.714,-0.050,0.707,-3.357,2.014,3.845
0.719,-0.047,0.677,-3.479,4.883,4.211
0.711,-0.040,0.662,-3.662,4.639,4.395
0.698,-0.037,0.669,-3.906,2.014,3.540
0.696,-0.031,0.695,-4.517,-1.892,1.709
0.699,-0.030,0.733,-6.653,-6.348,0.610
0.706,-0.044,0.765,-9.521,-9.033,0.000
0.726,-0.057,0.761,-10.803,-7.385,0.488
0.737,-0.068,0.727,-10.437,-1.038,1.953
0.730,-0.068,0.690,-9.460,5.432,4.028
0.719,-0.061,0.672,-8.728,8.606,5.859
